494236.25697757205	491560.6580846809	494021.92337640043	493870.44691425696	493625.64698757645	493888.6836414777
493991.201267685	490758.5375278793	492260.21584084764	492402.5984807485	492585.3539303208	492332.2427462417
492046.270097808	490278.17168160906	491829.1991733629	491843.3214519931	491942.0961711787	491880.60575811553
491996.09567639313	490030.89129888115	491550.94892063836	491580.5115633387	491754.4914780566	491679.9517118441
491387.9941881616	489901.5729145657	491212.3630165238	491222.31070009083	491505.24503179174	491436.8987586574
491462.04206898296	489823.5044104968	490892.2561355135	490908.6718494158	491277.49864145054	491193.82024541276
491209.4449916823	489759.9558096245	490611.33408065327	490640.9592917079	491025.16869038536	490934.48059067695
491275.118025782	489702.0241578651	490394.9251098242	490470.0280426206	490819.5437751259	490719.1944924867
491140.9320518694	489651.20439061715	490256.42265327956	490359.33303165564	490665.298445299	490581.20354464895
491189.96655299136	489609.1220631193	490159.7056392096	490289.29455722024	490544.78281919094	490509.6118507329
491106.26307536045	489576.7890164557	490068.98911405564	490261.67790195724	490483.8347838266	490461.39849254506
491142.66112591076	489553.39454593166	489919.6487866164	490248.1723606793	490452.7845652431	490430.13025805115
491084.4105483444	489537.1376532764	489810.9694294329	490237.89234833355	490437.0617541545	490407.6370690206
491113.85217307194	489524.8513165975	489781.11023812654	490231.9636864128	490423.8207527016	490391.8692475272
491069.95955478726	489515.5286059953	489759.81200128095	490226.11767265596	490404.7103622645	490379.98204132344
491095.5349220997	489507.6795954017	489740.58973629004	490221.6833188369	490385.4852400848	490370.54089220514
491061.06055530824	489500.8783104791	489718.5387188459	490217.73251465027	490369.04666399054	490360.7289646828
491083.3444292712	489494.4485491874	489694.31875257345	490214.91435154044	490354.1998489238	490350.4903951563
491055.6561997218	489488.7506314793	489670.39187856374	490212.67955239536	490341.3896838127	490340.1372578503
491074.8083591035	489483.71674486017	489654.20834663865	490211.78741082386	490331.85982042423	490330.99152340274
491052.23954403086	489479.6416350652	489643.95487782446	490211.7648002933	490323.28967265564	490323.4076509407
491068.53983605327	489476.0381730669	489636.85910032125	490213.4997518748	490315.89546818385	490317.7375114625
491049.97354443476	489472.6316736911	489630.6554053149	490214.2447921082	490309.77172086044	490313.3826490717
491063.7566125737	489468.9305043662	489625.9948720963	490216.8347027226	490304.55958480836	490309.78938931925
491048.4158321742	489465.0086171908	489621.15858577285	490217.398517092	490300.70959622663	490306.6393544118
491060.01043262944	489460.4968544989	489617.0502626843	490218.7376859664	490299.9212335688	490303.8222356843
491047.3050597892	489455.5676780856	489612.9452363602	490218.7248312424	490304.1472861262	490300.7357788561
491057.0260900587	489449.7281771003	489609.84291246743	490218.52061505883	490303.26385993825	490297.2936168378
491046.4722875551	489442.90425508324	489606.6196740702	490218.0864793647	490301.10499367176	490293.47539017303
491054.6155340408	489434.79338733206	489603.62118155346	490217.84072638955	490298.7485066528	490289.6732981432
491045.80875905167	489425.1015908991	489600.0619446013	490217.8348498596	490296.38421274105	490285.6191050025
491052.6416379983	489413.3042786181	489595.9450828264	490218.14893850737	490294.4023530325	490281.93850107666
491045.2468815907	489399.11141866795	489590.8023794786	490219.3086242793	490293.09103359707	490278.21001642005
491051.0036760483	489381.710077547	489584.90343880735	490223.7593232871	490292.3310971689	490274.8352306016
491044.7466109644	489360.6626161572	489578.7959739897	490228.5429702909	490292.09209304553	490271.635569002
491049.62830165814	489334.8848099105	489573.2879760725	490231.1441577772	490292.1175326453	490268.9319446166
491044.28571797546	489303.6722395706	489568.5112489988	490233.06284871703	490292.2486763908	490266.9483994942
491048.4617304327	489266.72135477694	489564.84672057757	490234.6471752727	490292.6922417398	490265.5058158911
491043.85285763966	489225.23759420204	489561.9422367192	490236.0536450521	490293.27657230815	490264.31897680485
491047.4635823925	489182.11339492904	489559.41504352243	490237.14746656123	490294.24856634875	490263.28626499156
