0.8766550522648083	0.8071247708024099	0.8716305206778471	0.8769945642644222	0.8796548991988732	0.8732208750658935
0.8179830315752645	0.8067814384339771	0.8283699059561128	0.8280160390516039	0.8330283224400872	0.829274679235402
0.8281672924124683	0.802499344577471	0.8293086914828698	0.8291172365666434	0.8327665881942627	0.8287808709311458
0.810987859201677	0.8029362929301757	0.8142433751743375	0.8103042454886235	0.8205038793479209	0.8104215763288819
0.81610902419848	0.8009963293130572	0.8127072787572002	0.8094988650253186	0.8184516016409182	0.8098689956331877
0.8078972656591247	0.8012585212375458	0.8078434797798935	0.8040876932483186	0.8119650655021834	0.8058540847531673
0.8104683677036002	0.8015207131620345	0.8070604683677036	0.8052061495457722	0.8083879423328965	0.806186648025166
0.8070773263433814	0.8013459185457088	0.806186648025166	0.8034076015727392	0.8054172127566623	0.8062571004107315
0.8071478504019574	0.8017829050865233	0.8049462553526173	0.8039318479685452	0.8042642432715834	0.8033732412828803
0.8077595246417337	0.8012585212375458	0.8047714760115354	0.801013720178275	0.8035651869975533	0.8036182485579444
0.8074099965047186	0.8013459185457088	0.8037227999650441	0.8014333158538717	0.8017301642782244	0.8019576997028491
0.8080048938215503	0.8013459185457088	0.8032858516123395	0.8010837266212201	0.8005767718255702	0.8016081104701975
0.8075847605732261	0.8009963293130572	0.8030236826007167	0.8015033650904642	0.8005767718255702	0.8013459185457088
0.8089661801975007	0.8008215346967313	0.8029190700926412	0.8018529848789442	0.7995280957790789	0.8017829050865233
0.8080216707444949	0.8012585212375458	0.8029190700926412	0.8017655799318242	0.7990037577558333	0.8008215346967313
0.8085998951232303	0.8009089320048942	0.8019576997028491	0.8015033650904642	0.7990037577558333	0.8009089320048942
0.808441842174255	0.8009089320048942	0.8023946862436637	0.8015907700375842	0.7983920300620466	0.8009963293130572
0.8095612655130222	0.799755266148064	0.8022900096145442	0.8007867132867132	0.7986541990736695	0.8005593427722426
0.8088453806485447	0.800017480989424	0.8018529848789442	0.8001748251748252	0.7988987939171474	0.8007341373885685
0.8097194301197448	0.799580456253824	0.8016781749847042	0.8001748251748252	0.7986366019926586	0.8006467400804055
0.8091950004370247	0.799930076042304	0.8015033650904642	0.8002622377622377	0.7988113966089845	0.8006467400804055
0.8092824053841448	0.799667861200944	0.8015907700375842	0.7998251748251748	0.7985492046844958	0.8009089320048942
0.8094572152783848	0.799755266148064	0.8015033650904642	0.7995629370629371	0.7987239993008215	0.8002971508477539
0.8097194301197448	0.799580456253824	0.8015033650904642	0.7996503496503496	0.7988113966089845	0.8000349589232651
0.8096320251726248	0.800017480989424	0.8020277947731842	0.8000874125874126	0.7993357804579619	0.7997727669987764
0.8097194301197448	0.799930076042304	0.8021151997203042	0.7997377622377623	0.7994231777661248	0.7997727669987764
0.8096320251726248	0.799930076042304	0.8020277947731842	0.8002796958307841	0.7989861912253102	0.7996853696906135
0.8096320251726248	0.799930076042304	0.8019403898260642	0.799930076042304	0.7986366019926586	0.7995105750742877
0.8099816449611048	0.799755266148064	0.8021151997203042	0.799930076042304	0.7988113966089845	0.7995105750742877
0.8098942400139848	0.799930076042304	0.8019403898260642	0.799580456253824	0.7986366019926586	0.7994231777661248
